1.701458758455246967e+00
1.164153327900143697e-01
2.496199195705421481e+00
4.515766368837328959e-01
2.722747330337697669e+00
1.060553674184947281e+00
2.784446954010803221e+00
2.648173615209071130e+00
2.055508078226139013e+00
1.609337638626516576e+00
9.318070018407133004e-01
2.408935563743727304e+00
1.466581892548632249e+00
2.209007502369542131e+00
2.199540627154437988e+00
1.663846152241258203e+00
1.435924579867235096e+00
3.190158055690626160e+00
1.053835794635068046e+00
2.352635960247101643e+00
-2.542456392125585496e-01
4.338558128368186773e-01
2.204832546034424468e+00
1.784320871297912392e+00
-6.013712251434250033e-01
3.628160432398150337e-01
1.738645992668956142e+00
2.706287863898281909e+00
1.881355155836282211e+00
1.660719488762365081e+00
6.250787773074599762e-01
2.530974087968002273e+00
4.889633899735681966e-01
2.403352197122514688e+00
2.212004587880878947e+00
3.385057970063602095e+00
2.158799976436292845e+00
2.644771451930975736e+00
2.387245802792412608e+00
9.128865418700554679e-01
-2.068625042268001368e-01
7.948323477822498706e-01
9.076126327760992984e-02
2.071164969258117772e+00
2.104233819943170047e+00
7.225493841184716937e-01
2.732306449505297330e+00
8.414117402023340020e-01
1.819045662303832911e+00
2.764979259930764321e-01
1.942276134781194263e-01
1.322262333572649551e+00
1.760872381109699125e+00
-9.770337879001592674e-01
1.941127626433905018e-01
2.622544940061999341e+00
1.290163828961633286e+00
1.689511583904720116e+00
2.118073092821569858e+00
5.309540190393033932e-01
1.443200656507030999e+00
2.329976115854306418e+00
-1.615848051785519213e-01
1.507007936863451469e+00
3.315878861001684275e+00
3.700395106061719286e+00
1.546064624582183189e+00
2.376222030959714626e+00
2.466123205546161046e+00
1.847452721431326550e+00
8.424132752532578206e-01
1.747208292780722427e+00
1.682956352900501606e+00
2.200312315756975501e+00
1.137915655518130453e+00
1.638848788965854064e+00
2.160309820652901003e+00
1.850291436466960260e+00
1.844218324829088429e+00
2.845723219601278497e+00
3.733362649635459718e+00
2.059759391297064646e+00
4.593522989420579350e+00
2.465580881479990591e-02
1.627791338455873760e+00
2.042197856856185822e+00
1.306501555908982981e+00
2.511682131100270166e+00
1.818969534100333796e+00
8.304264375565503231e-01
6.978064195833468819e-01
1.131100505168388448e+00
2.126714953767472327e+00
1.108146362200865154e+00
