10000,0.48255813,0.9838633,1.0555555555555556
10100,0.48255813,0.9808575,0.9047619047619048
10200,0.48255813,0.98422205,1.0
10300,0.48255813,0.9856114,1.0
10400,0.4883721,0.98565656,1.0416666666666667
10500,0.48255813,0.98088163,1.22
10600,0.4883721,0.9795118,1.2166666666666666
10700,0.4883721,0.98072755,1.0
10800,0.48255813,0.983066,1.0
10900,0.48255813,0.98315173,0.9047619047619048
11000,0.48255813,0.9826961,1.0
11100,0.49418604,0.9804633,1.1176470588235294
11200,0.48255813,0.9848537,1.1363636363636365
11300,0.48255813,0.9840437,1.2586206896551724
11400,0.4883721,0.9812473,1.0
11500,0.48255813,0.9813823,1.0416666666666667
11600,0.48255813,0.98325026,1.0
11700,0.48255813,0.9844049,1.1176470588235294
11800,0.4883721,0.98026216,1.0555555555555556
11900,0.4883721,0.9785856,0.95
12000,0.48255813,0.98233163,1.1363636363636365
12100,0.48255813,0.9834157,1.1296296296296295
12200,0.48255813,0.98162574,1.1363636363636365
12300,0.48255813,0.9839606,1.0416666666666667
12400,0.4883721,0.9820133,1.0555555555555556
12500,0.48255813,0.9824849,0.95
12600,0.49418604,0.9792372,1.0
12700,0.4883721,0.9814691,1.0
12800,0.4883721,0.9800617,1.0
12900,0.48255813,0.9833855,1.1774193548387097
13000,0.48255813,0.98435026,1.0
13100,0.4883721,0.9859738,1.22
13200,0.4883721,0.9813644,1.0555555555555556
13300,0.48255813,0.98325825,1.0869565217391304
13400,0.4883721,0.9803151,1.0555555555555556
13500,0.4883721,0.9805689,1.1176470588235294
13600,0.48255813,0.98207814,1.0735294117647058
13700,0.4883721,0.98177487,1.1363636363636365
13800,0.4883721,0.97968835,1.0
13900,0.48255813,0.9825474,1.0416666666666667
14000,0.49418604,0.97908324,1.0
14100,0.4883721,0.98108494,1.0869565217391304
14200,0.4883721,0.98354524,1.1875
14300,0.4883721,0.9807975,1.0
14400,0.49418604,0.9782168,0.9615384615384616
14500,0.5,0.9793409,1.1176470588235294
14600,0.48255813,0.98297876,0.95
14700,0.49418604,0.977918,0.9615384615384616
14800,0.4883721,0.9829035,1.0
14900,0.49418604,0.97987455,1.0555555555555556
15000,0.4883721,0.98265713,1.0555555555555556
15100,0.4883721,0.9792715,1.1730769230769231
15200,0.4883721,0.9830618,1.0555555555555556
15300,0.49418604,0.97944534,1.0
15400,0.4883721,0.98181874,1.0555555555555556
15500,0.4883721,0.98244226,1.0
15600,0.4883721,0.98038685,1.0555555555555556
15700,0.4883721,0.9820228,1.0
15800,0.4883721,0.9818371,0.95
15900,0.49418604,0.97928697,1.0555555555555556
16000,0.49418604,0.9800571,1.0
16100,0.49418604,0.9800115,1.0555555555555556
16200,0.4883721,0.9813489,1.0
16300,0.4883721,0.9824251,1.0
16400,0.4883721,0.98252636,0.95
16500,0.47674417,0.9850645,1.22
16600,0.4883721,0.9815118,1.0
16700,0.48255813,0.9834117,0.95
16800,0.47674417,0.98536503,1.22
16900,0.4883721,0.9797988,1.0869565217391304
17000,0.4883721,0.9807678,1.0555555555555556
17100,0.4883721,0.9807047,1.0416666666666667
17200,0.5,0.97919226,1.1176470588235294
17300,0.4883721,0.9817118,1.0
17400,0.5,0.97882885,0.95
17500,0.4883721,0.98015755,1.22
17600,0.4883721,0.981419,1.0
17700,0.4883721,0.98177445,1.0
17800,0.5,0.9788884,1.0555555555555556
17900,0.4883721,0.9806224,1.0555555555555556
18000,0.4883721,0.98210055,1.0869565217391304
18100,0.4883721,0.9804581,1.0
18200,0.4883721,0.98174447,1.0
18300,0.4883721,0.98148984,1.0869565217391304
18400,0.4883721,0.98147225,1.1296296296296295
18500,0.4883721,0.98086405,1.0869565217391304
18600,0.49418604,0.97995317,1.0
18700,0.4883721,0.9824126,1.0
18800,0.4883721,0.9815252,0.95
18900,0.4883721,0.98139375,1.0
19000,0.4883721,0.9796593,1.0416666666666667
19100,0.4883721,0.983254,1.1176470588235294
19200,0.4883721,0.98274654,1.1730769230769231
19300,0.4883721,0.981583,1.0869565217391304
19400,0.4883721,0.9820811,0.95
19500,0.4883721,0.9824206,1.0
19600,0.49418604,0.9794769,1.0
19700,0.48255813,0.9843307,1.0869565217391304
19800,0.4883721,0.9820615,0.95
19900,0.48255813,0.9845648,1.0416666666666667
20000,0.4883721,0.9819084,0.95
